scorer,Unnamed: 1_level_0,Unnamed: 2_level_0,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew,Andrew
labeled-data,P20221101_Video,frame_00275.png,123.8958912030312,106.60688228654884,124.0047006064943,100.65307047497606,117.6246318040278,103.5000514305485,118.13006629865252,93.37001630192536,123.68349192223582,92.56142026522473,111.81851164682064,94.47014310322484,117.0932400702319,80.62220227039744
labeled-data,P20221101_Video,frame_00276.png,123.8958912030312,106.60688228654884,124.0047006064943,100.65307047497606,117.7267697563439,103.5000514305485,118.13006629865252,93.57429220655754,123.68349192223582,92.56142026522473,111.89612302106264,94.47014310322484,117.0932400702319,80.62220227039744
labeled-data,P20221101_Video,frame_00277.png,123.8958912030312,106.60688228654884,124.0047006064943,100.65307047497606,117.98211463713412,103.5000514305485,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,111.89612302106264,94.47014310322484,116.85801318367244,80.85742915695691
labeled-data,P20221101_Video,frame_00278.png,123.8958912030312,106.60688228654884,124.15992335497832,100.265013603766,117.98211463713412,103.5000514305485,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.85801318367244,80.85742915695691
labeled-data,P20221101_Video,frame_00279.png,124.20633669999926,106.06360266685476,124.15992335497832,100.265013603766,117.98211463713412,103.5000514305485,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.42116325149054,80.95824067976812
labeled-data,P20221101_Video,frame_00280.png,124.20633669999926,106.06360266685476,124.15992335497832,99.25606573861984,116.85859716165714,102.93829269281,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.55557861523882,80.95824067976812
labeled-data,P20221101_Video,frame_00281.png,124.20633669999926,106.06360266685476,124.15992335497832,99.25606573861984,117.98211463713412,102.58080985970368,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00282.png,124.20633669999926,106.06360266685476,124.47036885194638,99.56651123558788,117.98211463713412,102.98936166896806,118.28327322712664,93.57429220655754,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00283.png,124.20633669999926,106.06360266685476,124.47036885194638,99.56651123558788,117.98211463713412,102.98936166896806,118.28327322712664,93.5232232303995,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00284.png,124.20633669999926,106.06360266685476,124.47036885194638,100.10979085528196,117.98211463713412,102.98936166896806,118.28327322712664,93.5232232303995,123.68349192223582,92.56142026522473,112.43940264075674,95.16864547140293,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00285.png,124.98245044241938,105.20987755019264,124.47036885194638,98.71278611892576,117.98211463713412,102.98936166896806,118.28327322712664,93.5232232303995,124.12418813034968,93.31689947913416,112.43940264075673,95.16864547140293,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00286.png,124.12872532575724,104.9770434274666,123.84947785801027,99.6441226098299,117.98211463713412,102.78508576433588,118.28327322712664,93.5232232303995,123.74644852339496,93.31689947913416,112.12895714378868,94.00447485777276,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00287.png,124.12872532575724,104.9770434274666,124.47036885194638,99.33367711286186,118.69708030334674,102.78508576433588,118.18113527481056,92.65505063571274,123.74644852339496,93.31689947913416,112.20656851803068,94.08208623201476,116.92522086554656,80.62220227039744
labeled-data,P20221101_Video,frame_00288.png,124.98245044241938,104.12331831080446,124.31514610346234,99.0232316158938,118.69708030334674,103.09149962128414,118.18113527481056,93.06360244497708,123.68349192223582,92.62437686638384,112.8274595119668,95.32386821988696,,
labeled-data,P20221101_Video,frame_00292.png,119.92442913701804,109.14865165077576,122.91814136710612,103.99035956738255,116.39897637623474,104.9810517391318,118.64075606023296,94.3403268489282,123.6205353210767,94.45011829999837,112.51701401499874,95.634313716855,116.66474144474827,80.29509384520999
labeled-data,P20221101_Video,frame_00293.png,118.27314562401092,109.14865165077576,122.37486174741204,104.53363918707664,115.3265278769158,104.67463788218352,118.33434220328468,94.3403268489282,123.3057523152811,94.00942209188452,112.59462538924076,95.47909096837095,116.66474144474827,80.29509384520999
labeled-data,P20221101_Video,frame_00294.png,116.75498424337805,111.06844768799708,121.21069113378188,106.939591788579,113.74338961601644,106.7173969285053,117.51723858475596,95.61705125287932,123.80940512455408,96.33881633477202,112.20656851803068,95.16864547140293,116.4739306845241,81.14011292620282
labeled-data,P20221101_Video,frame_00295.png,116.88089744569628,112.64236271697511,121.05546838529784,108.18137377645118,113.28376883059404,108.35160416556272,117.15975575164968,97.45553439456891,123.11688251180372,98.16455776838656,111.66328889833662,97.88504356987332,116.4739306845241,82.88466844825254
labeled-data,P20221101_Video,frame_00296.png,116.25133143410508,116.86045499463631,120.51218876560375,110.82016050067958,112.90814047669396,110.87850640500932,116.90441087085944,99.0386726554683,123.17983911296284,100.74577841591056,111.74090027257864,99.59249380319758,116.50118936455613,84.87455209059051
labeled-data,P20221101_Video,frame_00297.png,116.49555982931292,120.61835727711092,120.79667538007388,113.82755861935637,112.90814047669396,115.14713198831998,116.95547984701749,102.61350098653142,123.6205353210767,103.51586886691194,111.27523202712656,102.54172602439402,117.31894976551692,88.25462841456185
labeled-data,P20221101_Video,frame_00298.png,116.66331409581429,126.5083620610043,120.48622988310584,121.12302779810544,113.45142009638803,121.51126467616491,116.99416332231657,108.0796983286527,123.6205353210767,107.671004543414,111.35284340136856,107.43124260164078,118.29532146461302,91.48738733812831
labeled-data,P20221101_Video,frame_00299.png,116.89921174052958,131.344263777668,120.09817301189577,126.86626949201433,113.218585973662,126.6336153761377,117.45983156776862,110.87370780136511,122.86505610716723,111.63727041643868,111.5080661498526,111.31181131374134,118.46102547943222,96.3756557752948
labeled-data,P20221101_Video,frame_00300.png,116.66331409581429,137.47760254026588,120.79667538007388,132.8423358346045,113.76186559335608,132.45446844428858,118.00311118746274,119.72139972793212,122.92801270832636,121.080760590307,111.66328889833662,119.15056011218454,117.67393140904102,101.84388826432846
labeled-data,P20221101_Video,frame_00301.png,116.78126291817192,144.6724807040826,119.71011614068571,138.50796615427134,113.68425421911408,138.66337838364953,117.38222019352663,124.14524805972678,122.4873165002125,125.86546227840026,111.27523202712658,124.73857905760936,117.052541353469,107.56067677559092
labeled-data,P20221101_Video,frame_00302.png,116.78126291817192,149.98017771017692,120.2533957603798,144.25120784818023,113.296197347904,144.5618428260424,117.45983156776865,130.58699212181375,123.17983911296284,132.22408668060356,111.27523202712658,130.17137525455018,117.83264811218716,111.624980908357
labeled-data,P20221101_Video,frame_00303.png,116.78126291817192,156.34941411749008,120.1757843861378,150.92578603299322,113.8394769675981,151.00358688812938,117.45983156776866,136.64067931269065,122.36140329789428,137.4494845768107,111.19762065288457,135.99222832270107,119.51792432540262,117.75325804732236
labeled-data,P20221101_Video,frame_00304.png,116.27035365553458,161.9410081781133,119.94295973745643,156.43619360417603,113.218585973662,156.66921720779624,117.45983156776866,142.53914375508356,123.17983911296284,143.93401449620026,111.19762065288457,141.96830413933594,119.10937251613828,121.63450023533372
labeled-data,P20221101_Video,frame_00305.png,115.553349197232,166.60153715707995,118.9340118723103,160.1615395677926,113.37380872214602,160.70500866838086,116.29566095413848,148.2047740747504,122.36140329789428,149.28532559472563,110.6543410331905,148.02199133021287,117.06406642316836,127.50834692878988
labeled-data,P20221101_Video,frame_00306.png,115.553349197232,168.03554607368503,119.39968011776236,163.42121728595708,112.98575185093596,163.6542408895773,115.9852154571704,149.44655606262256,122.48731650021251,151.23698023065842,110.5767296589485,148.79810507263298,116.35838576348996,132.2128846599794
labeled-data,P20221101_Video,frame_00307.png,113.7608380514756,167.31854161538251,119.24445736927834,163.73166278292513,112.90814047669396,162.3348475274631,115.8299927086864,150.92117217322078,122.86505610716723,153.7552442770233,110.11106141349642,150.2727211832312,118.87867383377004,137.11904543679137
labeled-data,P20221101_Video,frame_00308.png,113.58158693689997,167.31854161538251,119.39968011776236,163.42121728595708,112.13202673427384,162.10201340473705,117.92549981322072,150.92117217322078,123.11688251180374,152.8108875745045,111.5080661498526,150.8160008029253,119.95399674375622,136.51417629992417
labeled-data,P20221101_Video,frame_00309.png,112.32682913487048,167.31854161538251,118.39073225261622,163.73166278292513,112.13202673427384,162.10201340473705,118.39116805867278,150.92117217322078,123.11688251180374,152.37019136639066,111.4304547756106,149.96227568626315,119.88678906188208,136.95102623210602
labeled-data,P20221101_Video,frame_00310.png,111.05031846166234,165.51667784713277,118.1578981298902,164.27494240261922,111.8991926115478,160.16172904868677,119.01205905260886,150.92117217322078,123.5575787199176,152.37019136639066,112.28417989227272,149.96227568626315,120.42445051687515,137.0854415958543
labeled-data,P20221101_Video,frame_00311.png,110.23188264659376,166.52398346567873,118.3131208783742,163.5764400344411,111.8991926115478,161.0930655395909,118.85683630412484,151.23161767018885,123.242795714122,152.8108875745045,112.28417989227272,149.96227568626315,120.15561978937863,136.81661086835774
labeled-data,P20221101_Video,frame_00312.png,110.76954031482836,166.14967927883214,117.84745263292214,163.5764400344411,111.8215812373058,161.71395653352698,118.31355668443076,151.23161767018885,123.242795714122,153.25158378261835,112.28417989227272,149.96227568626315,119.95399674375622,136.14453404961637
labeled-data,P20221101_Video,frame_00313.png,110.76954031482836,166.14967927883214,117.30417301322804,163.5764400344411,111.8215812373058,161.71395653352698,118.31355668443076,151.23161767018885,123.11688251180374,152.87384417566363,112.28417989227272,149.96227568626315,120.1604625532909,136.33561788658227
labeled-data,P20221101_Video,frame_00314.png,109.82863276859044,166.2840946425804,117.92506400716414,163.5764400344411,111.12307886912768,161.17067691383292,118.00311118746272,150.92117217322078,123.11688251180374,152.87384417566363,112.28417989227272,149.96227568626315,120.4504445792245,136.0456358606487
labeled-data,P20221101_Video,frame_00315.png,109.82863276859044,166.2840946425804,118.2355095041322,164.50777652534524,111.12307886912768,162.02440203049505,118.77922492988284,149.21372193989654,123.74644852339496,151.6776687536403,111.04239790440052,148.02199133021287,120.16046255329088,137.03985994956392
labeled-data,P20221101_Video,frame_00316.png,110.47683085811042,167.90903637631135,118.2355095041322,165.59433576473342,111.43352436609574,163.42140676685125,119.32250454957692,150.76594942473676,123.74644852339496,151.80358195595855,111.89612302106266,149.96227568626315,119.95333253476689,136.3356178865823
labeled-data,P20221101_Video,frame_00317.png,112.05074588708848,167.6572099716749,118.2355095041322,165.59433576473342,112.44247223124188,162.56768165018912,119.08967042685089,152.9390679035131,123.80940512455408,154.8254988115964,112.36179126651471,151.74733729382942,120.20188855699568,136.70845191992552
labeled-data,P20221101_Video,frame_00318.png,112.74326849983882,167.90903637631135,119.24445736927834,165.28389026776537,112.67530635396793,162.56768165018912,119.32250454957692,153.94801576865925,124.25010133266794,155.83280443014235,112.51701401499876,153.06673065594362,120.5332965866341,137.28841597179272
labeled-data,P20221101_Video,frame_00319.png,109.70649052268811,169.19963895954706,116.916116142018,166.68089500412157,111.2006902433697,163.42140676685125,119.1672818010929,153.94801576865925,124.25010133266794,155.58097802550586,112.8274595119668,152.75628515897557,120.5332965866341,137.28841597179272
labeled-data,P20221101_Video,frame_00320.png,109.01264414350617,170.13692539604102,116.21761377383989,167.6122314950257,110.19174237822357,163.7318522638193,118.6240021813988,155.0345750080474,123.242795714122,157.15489305448392,112.2065685180307,154.1532898953318,120.4504445792245,137.5369719940215
labeled-data,P20221101_Video,frame_00321.png,109.01264414350617,170.640578205314,114.58777491475765,168.3107338632038,109.1827945130774,165.51691387138555,117.53744294201064,155.34502050501547,124.25010133266794,156.90306664984743,111.3528434013686,155.00701501199393,119.70477651253807,138.1583620495935
labeled-data,P20221101_Video,frame_00322.png,108.5719479353923,171.20718761574608,114.43255216627362,169.94057272228605,109.02757176459338,166.6034731107737,117.1493860708006,156.43157974440362,122.99096930948552,157.59558926259777,111.3528434013686,155.31746050896197,119.12481246067088,138.57262208664153
labeled-data,P20221101_Video,frame_00323.png,108.69786113771056,172.27744983545116,114.43255216627362,169.94057272228605,109.26040588731942,166.3706389880477,116.52849507686447,156.12113424743558,122.99096930948552,158.03628547071162,111.12000927864256,156.09357425138208,118.83483043473728,139.89825420519514
labeled-data,P20221101_Video,frame_00324.png,109.57925355393826,172.78110264472411,115.6743341541458,169.552515851076,110.03651962973952,166.29302761380566,116.68371782534852,156.12113424743558,123.36870891644024,157.78445906607513,111.12000927864256,156.09357425138208,118.46199640139406,139.02830812739435
labeled-data,P20221101_Video,frame_00325.png,110.39768936900684,170.640578205314,116.14000239959788,167.84506561775174,110.03651962973952,165.2840797486595,117.07177469655858,155.5778546277415,123.36870891644024,156.90306664984743,110.88717515591652,155.16223776047792,118.42057039768926,138.86260411257513
labeled-data,P20221101_Video,frame_00326.png,110.5865591724842,170.19988199720012,116.68328201929197,167.06895187533163,110.26935375246558,164.74080012896545,117.07177469655858,155.5778546277415,123.36870891644024,156.46237044173358,110.88717515591652,155.16223776047792,118.42057039768926,138.86260411257513
labeled-data,P20221101_Video,frame_00327.png,110.90134217827982,170.19988199720012,117.22656163898604,167.06895187533163,109.33801726156145,165.0512456259335,117.07177469655858,155.5778546277415,123.242795714122,157.15489305448392,110.88717515591652,155.16223776047792,118.21344037916526,138.24121405700313
labeled-data,P20221101_Video,frame_00328.png,113.54551942696294,169.50735938444976,117.45939576171207,167.06895187533163,110.89024474640166,165.9049707425956,117.07177469655858,154.72412951107935,123.36870891644024,156.90306664984743,110.88717515591652,154.1532898953318,118.21344037916526,138.24121405700313
labeled-data,P20221101_Video,frame_00329.png,115.30830425941836,169.50735938444976,119.32206874352036,164.74061064807128,112.4424722312419,165.36169112290153,116.52849507686447,154.72412951107935,122.55027310137164,154.69958560927816,110.88717515591652,154.1532898953318,118.21344037916526,138.24121405700313
labeled-data,P20221101_Video,frame_00330.png,119.21161353128392,169.0666631763359,119.94295973745643,163.5764400344411,113.37380872214604,167.06914135622577,117.61505431625268,153.55995889744918,122.61322970253076,153.6922799907322,110.0334500392544,153.45478752715368,118.29629238657486,138.24121405700313
labeled-data,P20221101_Video,frame_00331.png,120.5966587567846,168.62596696822203,121.0295189768446,162.3346580465689,114.69320208426024,165.98258211683762,117.1493860708006,153.55995889744918,122.92801270832638,152.9997573779819,110.1886727877384,153.45478752715368,118.83483043473728,138.24121405700313
labeled-data,P20221101_Video,frame_00332.png,122.0446605834444,168.43709716474467,122.11607821623278,162.3346580465689,116.24542956910048,165.98258211683762,116.21804957989644,153.55995889744918,123.43166551759936,152.68497437218625,109.80061591652836,151.5145031711034,118.83483043473728,138.24121405700313
labeled-data,P20221101_Video,frame_00333.png,122.2964869880809,166.1706595230163,123.04741470713692,161.4809329299068,117.40960018273064,166.21541623956367,114.5105993465722,153.55995889744918,123.17983911296288,152.87384417566363,110.0334500392544,151.5145031711034,118.50342240509886,137.6612500051359
labeled-data,P20221101_Video,frame_00334.png,122.98900960083124,166.1706595230163,123.04741470713692,160.9376533102127,117.33198880848865,165.8273593683536,117.2269974450426,154.41368401411128,123.17983911296288,152.62201777102712,110.0334500392544,151.5145031711034,118.50342240509886,138.40691807182233
labeled-data,P20221101_Video,frame_00335.png,124.37405482633191,167.42979154619874,123.90113982379904,161.09287605869673,119.97077553271704,166.21541623956367,117.38222019352662,154.0256271429012,123.17983911296288,152.62201777102712,110.26628416198042,151.43689179686135,118.50342240509886,138.40691807182233
labeled-data,P20221101_Video,frame_00336.png,124.81618098565868,167.44637040592727,123.90113982379904,161.09287605869673,119.50510728726496,166.44825036228968,117.38222019352662,154.0256271429012,123.17983911296288,152.18132156291327,110.26628416198042,151.43689179686135,117.96488435693644,139.77397619408072
labeled-data,P20221101_Video,frame_00337.png,124.05927182053632,166.73726893344838,123.90113982379904,161.09287605869673,117.40960018273064,166.44825036228968,117.38222019352662,154.0256271429012,123.17983911296288,152.18132156291327,110.26628416198042,152.67867378473358,117.96488435693644,139.11116013480392
labeled-data,P20221101_Video,frame_00338.png,123.9963152193772,167.99640095663082,123.35786020410497,162.1018239238429,118.4185480478768,165.9049707425956,117.38222019352662,154.0256271429012,123.17983911296288,152.18132156291327,110.26628416198042,153.29956477866966,118.17201437546044,139.11116013480392
labeled-data,P20221101_Video,frame_00339.png,123.49266241010424,167.6186613496761,123.04741470713692,161.5585443041488,118.88421629332886,165.9049707425956,117.38222019352662,154.0256271429012,122.73914290484902,152.87384417566363,110.26628416198042,153.99806714684777,118.17201437546044,139.11116013480392
labeled-data,P20221101_Video,frame_00340.png,122.2964869880809,168.7518801705403,122.50413508744283,162.800326292021,116.32304094334248,165.9049707425956,117.07177469655856,154.0256271429012,122.99096930948552,154.07001959768695,110.26628416198042,153.84284439836375,117.55062431988844,139.56684617555672
labeled-data,P20221101_Video,frame_00341.png,122.2964869880809,168.7518801705403,122.50413508744283,162.800326292021,115.7797613236484,165.36169112290153,116.76132919959052,152.93906790351306,123.36870891644024,153.81819319305046,110.73195240743247,153.29956477866966,117.55062431988844,139.56684617555672
labeled-data,P20221101_Video,frame_00342.png,122.863096398513,169.19257637865417,122.81458058441088,162.95554904050502,116.4782636918265,166.21541623956367,117.38222019352662,152.93906790351306,123.11688251180374,153.1256705803001,110.57672965894848,153.29956477866966,117.71632833470764,139.56684617555672
labeled-data,P20221101_Video,frame_00343.png,122.61126999387652,169.19257637865417,122.96980333289493,162.95554904050502,116.71109781455256,166.5258617365317,116.52849507686447,154.95696363380537,123.11688251180374,153.1256705803001,110.57672965894848,153.29956477866966,117.71632833470764,139.11116013480392
labeled-data,P20221101_Video,frame_00344.png,123.11492280314948,169.633272586768,123.82352844955705,164.1973310283772,116.71109781455256,166.5258617365317,117.3046088192846,155.50024325349943,122.92801270832638,155.3921082220285,110.57672965894848,154.46373539229987,117.84060634582204,139.44256816444232
labeled-data,P20221101_Video,frame_00345.png,123.61857561242246,170.70353480647307,123.82352844955705,163.73166278292513,117.87526842818272,169.70792808045417,116.76132919959052,155.96591149895153,122.67618630368987,155.83280443014235,110.73195240743247,155.00701501199393,117.84060634582204,139.44256816444232
labeled-data,P20221101_Video,frame_00346.png,123.6815322135816,172.02562343081465,124.05636257228306,165.6719471389754,118.65138217060284,170.4840418228743,116.52849507686447,158.13902997772783,122.67618630368987,157.72150246491603,110.57672965894848,157.80102448470635,117.21921629025005,139.89825420519514
labeled-data,P20221101_Video,frame_00347.png,123.05196620199035,174.7327572806569,124.05636257228306,168.77640210865587,118.65138217060284,171.49298968802046,116.52849507686447,160.07931433377814,122.80209950600812,159.7361137020079,110.65434103319043,160.90547945438678,116.88780826061162,142.59094444600717
labeled-data,P20221101_Video,frame_00348.png,122.61126999387652,176.8103251189079,124.28919669500912,171.33757745864227,118.96182766757089,173.1228285471027,116.76132919959052,161.63154181861836,122.92801270832638,161.12115892750862,111.27523202712656,163.00098655892108,116.4934622375516,143.45027106485043
labeled-data,P20221101_Video,frame_00349.png,123.4297058089451,178.1324137432495,124.9100876889452,172.42413669803045,117.95287980242472,174.36461053497487,117.3046088192846,162.56287830952252,123.242795714122,162.12846454605454,112.05134576954669,163.07859793316314,117.6948163449908,144.11308712412725
labeled-data,P20221101_Video,frame_00350.png,123.4297058089451,178.95084955831803,125.53097868288128,174.1315869313547,117.95287980242472,174.36461053497487,118.46877943291476,162.25243281255445,124.06123152919058,163.00985696228227,111.74090027257864,161.06070220287086,118.52333641908682,144.56877316488004
labeled-data,P20221101_Video,frame_00351.png,122.92605299967212,179.83224197454578,125.37575593439726,174.67486655104878,118.03049117666674,174.83027878042694,119.01205905260886,163.26138067770063,124.6907975407818,163.00985696228227,112.7498481377248,161.68159319680694,119.18615247836362,145.10731121304246
labeled-data,P20221101_Video,frame_00352.png,123.05196620199035,179.26563256411367,125.91903555409137,173.20025044045056,118.88421629332886,174.83027878042694,119.55533867230294,163.64943754891067,125.0055805465774,164.01716258082823,114.45729837104903,164.32037992103534,119.18615247836362,145.10731121304246
labeled-data,P20221101_Video,frame_00353.png,124.49996802865016,177.75467413629474,125.37575593439726,172.11369120106238,118.88421629332886,174.75266740618494,120.40906378896508,163.49421480042665,125.0055805465774,163.45055317039612,114.53490974529106,164.32037992103534,119.18615247836362,146.88862937234887
labeled-data,P20221101_Video,frame_00354.png,123.9963152193772,175.9289327026802,125.76381280560732,172.11369120106238,120.04838690695904,174.13177641224885,119.78817279502896,162.79571243224854,124.94262394541828,163.1357701646005,113.4483505059029,164.0099344240673,118.68904043390602,148.0899834797881
labeled-data,P20221101_Video,frame_00355.png,124.24814162401368,173.5995384597927,124.75486494046118,168.46595661168783,118.80660491908684,173.58849679255476,119.40011592381892,161.32109632165032,124.37601453498618,160.806375921713,112.51701401499876,163.4666548043732,117.6948163449908,147.7585754501497
labeled-data,P20221101_Video,frame_00356.png,124.75179443328666,172.84405924588322,124.59964219197715,168.00028836623576,118.96182766757089,172.88999442437665,117.84788843897869,160.77781670195623,123.36870891644024,159.1065476904167,111.97373439530467,164.70843679224538,116.6591662523708,147.42716742051127
labeled-data,P20221101_Video,frame_00357.png,124.94066423676404,170.82944800879133,124.3668080692511,166.9137291268476,119.50510728726496,171.95865793347252,117.61505431625264,160.93303945044028,123.242795714122,158.79176468462109,112.90507088620882,165.3293277861815,115.8306461782748,148.2971134983121
labeled-data,P20221101_Video,frame_00358.png,125.38136044487788,170.70353480647307,124.9100876889452,166.13761538442748,120.28122102968508,171.33776693953644,116.21804957989644,160.93303945044028,123.05392591064462,158.79176468462109,112.51701401499876,164.32037992103534,115.54066415234118,148.8770775501793
labeled-data,P20221101_Video,frame_00359.png,125.38136044487788,169.82214239024538,126.38470379954342,165.05105614503933,120.51405515241112,170.71687594560032,117.2269974450426,160.62259395347223,122.92801270832638,157.46967606027954,113.06029363469284,163.4666548043732,115.62351615975078,149.5398936094561
labeled-data,P20221101_Video,frame_00360.png,125.38136044487788,169.5703159856089,126.38470379954342,164.27494240261922,120.59166652665311,169.9407622031802,117.2269974450426,160.62259395347223,122.92801270832638,157.02897985216566,113.99163012559696,163.69948892709925,115.67742759981424,147.68081889901222
labeled-data,P20221101_Video,frame_00361.png,125.82205665299172,167.74457455199433,126.15186967681738,163.18838316323104,121.6782257660413,168.85420296379203,117.38222019352662,160.23453708226216,122.92801270832638,157.02897985216566,113.99163012559696,163.69948892709925,115.67742759981424,147.8850948036444
labeled-data,P20221101_Video,frame_00362.png,127.01841296823328,168.12245451200567,125.13123181051084,162.5788598611961,118.87994422555532,168.12245451200567,118.64404658084004,159.63013930225475,123.00815300807312,157.03526521038643,114.39788897596458,163.40450161769962,115.69532602189877,147.71730824413197
labeled-data,P20221101_Video,frame_00363.png,127.33301508081068,167.17796514156225,125.6862014313653,162.3346580465689,123.92895561905962,168.85420296379203,118.39116805867276,161.70915319286038,123.05392591064462,158.03628547071162,113.21551638317686,164.63082541800338,115.67742759981424,148.95754330296333
labeled-data,P20221101_Video,frame_00364.png,127.3959716819698,167.17796514156225,125.99664692833336,162.3346580465689,123.7737328705756,168.85420296379203,118.00311118746272,161.1658735731663,122.4243598990534,157.59558926259777,113.21551638317686,164.39799129527734,115.57528964749817,149.97892282612423
labeled-data,P20221101_Video,frame_00365.png,127.27005847965154,165.28926710678857,125.99664692833336,162.3346580465689,123.46328737360756,168.85420296379203,118.00311118746272,161.47631907013434,122.99096930948552,157.59558926259777,113.75879600287094,164.39799129527734,115.57528964749817,149.97892282612423
labeled-data,P20221101_Video,frame_00366.png,125.1295340402414,164.47083129172,124.8324763147032,160.86004193597068,122.68717363118743,168.15570059561395,117.53744294201064,161.47631907013434,122.86505610716723,157.34376285796128,113.68118462862893,164.70843679224538,115.6263586236562,149.97892282612423
labeled-data,P20221101_Video,frame_00367.png,125.1295340402414,164.03013508360613,124.52203081773511,161.24809880718075,122.68717363118743,166.5258617365317,116.99416332231657,160.07931433377814,122.61322970253076,156.90306664984743,112.59462538924076,163.54426617861515,115.6263586236562,149.41716408838573
labeled-data,P20221101_Video,frame_00368.png,126.01092645646912,163.6523954766514,124.59964219197715,161.24809880718075,123.92895561905962,167.06914135622577,116.99416332231657,160.3897598307462,122.73914290484902,157.15489305448392,112.59462538924076,163.54426617861515,115.6263586236562,149.41716408838573
labeled-data,P20221101_Video,frame_00369.png,126.19979625994648,163.6523954766514,124.28919669500912,160.54959643900264,123.46328737360756,167.06914135622577,115.9076040829284,161.0882621989243,122.73914290484902,157.15489305448392,112.59462538924076,163.54426617861515,115.6263586236562,149.41716408838573
labeled-data,P20221101_Video,frame_00370.png,126.5775358669012,162.64508985810545,124.28919669500912,160.2391509420346,123.46328737360756,167.06914135622577,115.9076040829284,161.63154181861836,121.66888068514392,156.71419684637007,112.05134576954669,164.00993442406724,115.37101374286598,148.75326739833116
labeled-data,P20221101_Video,frame_00371.png,126.5775358669012,162.64508985810545,124.28919669500912,160.2391509420346,123.46328737360756,167.06914135622577,115.36432446323433,161.32109632165032,121.60592408398482,156.96602325100656,112.20656851803068,164.00993442406724,115.37101374286598,148.75326739833116
labeled-data,P20221101_Video,frame_00372.png,124.37405482633191,166.1706595230163,126.2294810510594,161.63615567839082,122.14389401149336,167.06914135622577,115.82999270868638,161.32109632165032,121.66888068514392,157.0919364533248,112.20656851803068,164.00993442406724,115.37101374286598,148.75326739833116
labeled-data,P20221101_Video,frame_00373.png,123.93335861821808,165.79291991606155,126.2294810510594,161.63615567839082,119.815552784233,165.9049707425956,115.82999270868638,161.32109632165032,122.29844669673516,157.84741566723426,112.67223676348276,164.00993442406724,115.37101374286598,148.75326739833116
labeled-data,P20221101_Video,frame_00374.png,124.3110982251728,166.4224859276528,125.53097868288128,161.63615567839082,120.90211202362116,166.99152998198377,116.37327232838048,161.32109632165032,122.29844669673516,157.84741566723426,112.67223676348276,164.00993442406724,115.6263586236562,148.60006046985703
labeled-data,P20221101_Video,frame_00375.png,123.80744541589983,167.11500854040312,125.6862014313653,163.49882866019908,120.90211202362116,167.2243641047098,116.29566095413846,160.77781670195623,122.29844669673516,157.84741566723426,112.67223676348276,164.00993442406724,115.6263586236562,148.60006046985703
labeled-data,P20221101_Video,frame_00376.png,126.2627528611056,168.43709716474467,126.07425830257536,163.73166278292513,121.75583714028328,168.07808922137193,116.29566095413846,159.53603471408405,122.04662029209868,157.21784965564305,112.67223676348276,164.00993442406724,115.6263586236562,148.60006046985703
labeled-data,P20221101_Video,frame_00377.png,126.13683965878737,168.43709716474467,125.37575593439726,163.18838316323104,121.6782257660413,168.07808922137193,117.07177469655856,159.8464802110521,122.61322970253076,157.78445906607513,111.7409002725786,162.22487281650098,115.98384145676252,148.29364661290876
labeled-data,P20221101_Video,frame_00378.png,126.51457926574209,169.00370657517678,125.37575593439726,163.18838316323104,122.84239637967146,168.07808922137193,117.9254998132207,160.07931433377814,123.17983911296288,158.22515527418898,112.51701401499874,163.1562093074051,115.88170350444642,147.93616377980243
labeled-data,P20221101_Video,frame_00379.png,124.43701142749106,168.37414056358557,124.75486494046118,163.18838316323104,119.89316415847502,168.07808922137193,117.3046088192846,160.07931433377814,123.17983911296288,157.97332886955252,112.20656851803068,164.2427685467933,115.37101374286598,147.68081889901222
labeled-data,P20221101_Video,frame_00380.png,124.43701142749106,168.37414056358557,125.06531043742922,163.18838316323104,119.89316415847502,168.07808922137193,117.3046088192846,160.3897598307462,122.92801270832638,157.97332886955252,112.51701401499874,164.2427685467933,115.57528964749817,147.68081889901222
labeled-data,P20221101_Video,frame_00381.png,124.43701142749106,168.37414056358557,125.06531043742922,163.18838316323104,119.89316415847502,168.07808922137193,116.76132919959052,159.53603471408405,122.67618630368987,157.53263266143864,112.51701401499874,164.55321404376133,115.57528964749817,148.03830173211853
